id,title,overview,genres,keywords,cast,director,vote_average,vote_count,popularity,decade,language,collection,poster_url
82525,Savages,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,"['Crime', 'Drama', 'Thriller']","['widow', 'american abroad', 'eye gouging', 'dea agent', 'shot in the shoulder', 'gun in mouth', 'filmed killing', 'southern california', 'improvised explosive device', 'surrogate daughter', 'shot in the throat', 'laguna beach california', 'enforcer', 'gardner', 'skull mask', 'dea']","['Blake Lively', 'Taylor Kitsch', 'Aaron Taylor-Johnson', 'Benicio del Toro', 'Salma Hayek']",Oliver Stone,6.2,784.0,13.248022,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/ecN4PGSU6zhYlAUL8Jh4qyE2um9.jpg
13929,Geri's Game,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game's nearly over, Geri manages to turn the tables.","['Animation', 'Family']","['chess', 'eyeglasses', 'computer animation', 'cgi', 'park', 'false teeth', 'dentures', 'short', 'elderly man', 'leaf', 'pixar animation']",['Bob Peterson'],Jan Pinkava,7.8,309.0,4.768849,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/1yqWnnRtbixqolHARRH4KymNBhj.jpg
80035,The Watch,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",['Comedy'],"['usa', 'sterility', 'castration', 'marriage', 'friendship', 'alien', 'suburb', 'alien invasion', 'death', 'teenage daughter', 'neighborhood watch', 'creepy neighbor']","['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade', 'Rosemarie DeWitt']",Akiva Schaffer,5.3,899.0,13.276971,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/llVq0170tBmPCcqVuFnV7CilrLj.jpg
276165,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,"Travel with the pint-sized supersleuths, Mary-Kate and Ashley Olsen (""Full House""), and their sidekick dog, Clue, to the Edge of the World, where a fleet of UFOs have been flying over Earth every 93 minutes.",[],[],"['Mary-Kate Olsen', 'Ashley Olsen']",,0.0,0.0,0.042841,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/8unVOBWqBjW0ParYJj3DLBRPDIH.jpg
84165,2 Days in New York,"Marion and Mingus live cozily – perhaps too cozily – with their cat and two young children from previous relationships. However, when Marion’s jolly father, her oversexed sister, and her sister’s outrageous boyfriend unceremoniously descend upon them for a visit, it initiates two unforgettable days that will test Marion and Mingus’s relationship. With their unwitting racism and sexual frankness, the French triumvirate hilariously has no boundaries or filters… and no person is left unscathed in its wake.",['Comedy'],"['photographer', 'photo exhibition', 'rudeness', 'reference to barack obama', 'pregnancy test', 'photo exhibit', 'rude frenchman', 'reference to michelle obama', 'art critic', 'radio host', 'food smuggling', 'woman director']","['Julie Delpy', 'Dylan Baker', 'Chris Rock', 'Albert Delpy', 'Vincent Gallo']",Julie Delpy,5.4,94.0,4.68182,decade_2010s,lang_en,2 Days In... Collection,https://image.tmdb.org/t/p/w500/7Zo1oQ7ssDfT3OKUAWqu9TD4J0H.jpg
183386,Terminal USA,"Terminal USA is the story of a Japanese-American family with more than their fair share of quirks. Ma (Sharon Omi) is stealing grandpa's morphine, Airhead sister (Jenny Woo) is having sex with the family lawyer, One brother (Jon Moritsugu) gets perfect grades but is hiding a secret gay love of skinheads, and the other brother (also Jon Moritsugu) is a wastoid druggie. The tension leads to an explosion of absurd violence as crazier and crazier things happen to the family.","['Drama', 'Comedy']","['cult', 'independent film', 'anarchy', 'psychotronic']","['Amy Davis', 'Jon Moritsugu', 'Gregg Turkington', 'Jenny Woo']",Jon Moritsugu,7.5,2.0,0.163415,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/5Nm28lsytlF9B1RPuUrm6gNaDTa.jpg
73567,Killer Joe,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,"['Crime', 'Drama', 'Thriller']","['trailer park', 'gun', 'texas', 'deal', 'psychopath', 'sexual humiliation', 'money', 'lingerie', 'arson', 'drug', 'police detective', 'physical abuse', 'neo-noir', 'burial', 'pizza shop']","['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon', 'Juno Temple']",William Friedkin,6.4,433.0,6.452069,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/mGLeViPOSwkF4rG9c0ZngJECrk2.jpg
39106,Dragon Ball Z: Bio-Broly,"Jaga Bada, Mr. Satan's old sparring partner, has invited Satan to his personal island to hold a grudge match. Trunks and Goten decide to come for the adventure and Android #18 is following Satan for the money he owes her. Little do they know that Jaga Bada's scientist have found a way to resurrect Broly, the legendary Super Saiyan.","['Action', 'Animation']","['anime', 'dragon ball,']","['Masako Nozawa', 'Takeshi Kusao', 'Mayumi Tanaka', 'Daisuke Gouri', 'Tomiko Suzuki']",Yoshihiro Ueda,5.9,86.0,4.252,decade_1990s,lang_ja,Dragon Ball Z (Movie) Collection,https://image.tmdb.org/t/p/w500/72zlmVgerg23PTBQ00o2rvdjuY8.jpg
39107,Dragon Ball Z: Fusion Reborn,"Not paying attention to his job, a young demon allows the evil cleansing machine to overflow and explode, turning the young demon into the infamous monster Janemba. Goku and Vegita make solo attempts to defeat the monster, but realize their only option is fusion.","['Action', 'Animation']","['anime', 'dragon ball,']","['Masako Nozawa', 'Masako Nozawa', 'Takeshi Kusao', 'Hiromi Tsuru', 'Ryūsei Nakao']",,7.3,118.0,6.778755,decade_1990s,lang_ja,Dragon Ball Z (Movie) Collection,https://image.tmdb.org/t/p/w500/v34F63Efl0vY0aHBw7rF96Uahtc.jpg
13930,For the Birds,"One by one, a flock of small birds perches on a telephone wire. Sitting close together has problems enough, and then comes along a large dopey bird that tries to join them. The birds of a feather can't help but make fun of him - and their clique mentality proves embarrassing in the end.","['Animation', 'Family']","['bird', 'clique', 'awkward appearance', 'short', 'pixar animation']",['Ralph Eggleston'],Ralph Eggleston,7.5,389.0,11.209398,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/gQAQCMFN4NrA1XesPZ7TepVsOus.jpg
103332,Ruby Sparks,"Calvin is a young novelist who achieved phenomenal success early in his career but is now struggling with his writing – as well as his romantic life. Finally, he makes a breakthrough and creates a character named Ruby who inspires him. When Calvin finds Ruby, in the flesh, sitting on his couch about a week later, he is completely flabbergasted that his words have turned into a living, breathing person.","['Comedy', 'Romance', 'Fantasy', 'Drama']","['dream', 'imaginary friend', 'therapy', 'novelist', 'woman director']","['Paul Dano', 'Zoe Kazan', 'Chris Messina', 'Annette Bening', 'Antonio Banderas']",Jonathan Dayton,7.0,546.0,7.692815,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/1mgwXxdkV7sQRRCb4Qaq3HZl8Xe.jpg
64635,Total Recall,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.","['Action', 'Science Fiction', 'Adventure', 'Thriller']","['secret agent', 'dystopia', 'remake', 'machine gun', 'resistance fighter', 'false memory', 'robot cop', 'suppression', 'rebel hero', 'safe deposit box', 'british colonialism', 'smog', 'gatling gun', 'center of the earth', 'implanted memory']","['Colin Farrell', 'Kate Beckinsale', 'Jessica Biel', 'Bryan Cranston', 'Bill Nighy']",Len Wiseman,5.8,2540.0,16.42635,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/tWBo7aZk3I1dLxmMj7ZJcN8uke5.jpg
56909,The Immature,Six high school friends who come to the quarantine and have to assume that they are far from their days of glory. With a lot of responsibilities above are all immersed in their various personal crises. But everything changes when a court to void the test they did to get into college ... so you have to repeat if they want their careers to stand.,['Comedy'],[],"['Raoul Bova', 'Ambra Angiolini', 'Luca Bizzarri', 'Paolo Kessisoglu', 'Ricky Memphis']",Paolo Genovese,6.0,167.0,4.00779,decade_2010s,lang_it,Immaturi Collection,https://image.tmdb.org/t/p/w500/2cQLSKtYaZeXz6wafq8j6SM1rAc.jpg
39108,Dragon Ball Z: Wrath of the Dragon,The Z Warriors discover an unopenable music box and are told to open it with the dragon balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,"['Fantasy', 'Animation', 'Action', 'Science Fiction']","['anime', 'dragon ball,']","['Masako Nozawa', 'Masako Nozawa', 'Hiromi Tsuru', 'Ryou Horikawa', 'Kenji Utsumi']",,6.9,102.0,5.264225,decade_1990s,lang_ja,Dragon Ball Z (Movie) Collection,https://image.tmdb.org/t/p/w500/bUAFz5IIxn37nCmdLx6e6dVVdgd.jpg
39323,Dragon Ball Z: Bardock - The Father of Goku,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.","['Action', 'Animation']","['anime', 'dragon ball,']","['Masako Nozawa', 'Masako Nozawa', 'Ryūsei Nakao', 'Yukitoshi Hori', 'Sho Hayami']",Mitsuo Hashimoto,6.7,71.0,3.959933,decade_1990s,lang_ja,Dragon Ball Z OVA Collection,https://image.tmdb.org/t/p/w500/yHkA6aXdTszH2fhYQBjvkGlnm9i.jpg
39324,Dragon Ball Z: The History of Trunks,It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future,"['Action', 'Animation', 'Adventure']","['anime', 'dragon ball,']","['Takeshi Kusao', 'Masako Nozawa', 'Ryou Horikawa', 'Hiromi Tsuru', 'Mayumi Tanaka']",,7.0,81.0,3.781296,decade_1990s,lang_ja,Dragon Ball Z OVA Collection,https://image.tmdb.org/t/p/w500/4Jq3HtN7x7AzxqwYr36FOndYGxH.jpg
18095,Dragon Ball GT: A Hero's Legacy,"Son Goku Jr. is the grand-grandson of the legendary warrior Son Goku, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even tough Goku is not a strong and powerful saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Spheres. It was told they granted a wish to the bearer, Goku needs a magical wish more than ever.","['Animation', 'Family', 'Fantasy']","['son goku jr.', 'anime', 'dragon ball,']","['Masako Nozawa', 'Yuuko Minaguchi', 'Monika Antonelli', 'Shin Aomori']",Osamu Kasai,6.2,55.0,3.643117,decade_1990s,lang_ja,,https://image.tmdb.org/t/p/w500/fIO80OtOOMkTBQNm02GfvR7aNGb.jpg
76696,Sidewalls,"A romantic comedy full a refreshing global perspective, SIDEWALLS is director Gustavo Taretto's clever and moving ode to the modern people and urban landscape of Buenos Aires. Martin is a neurotic web designer taking baby steps out of the isolation of his one-room apartment and his virtual reality. Mariana is an artist fresh out of a a long relationship. Her head is a mess, just like the apartment where she takes refuge. Martin and Mariana are perfect for each other-- they live in the same street, in opposite buildings, but they never meet. Can the movement of a modern city of three million people bring them together?","['Drama', 'Romance']",[],"['Javier Drolas', 'Pilar López de Ayala', 'Inés Efron', 'Adrián Navarro', 'Rafael Ferro']",Gustavo Taretto,7.3,86.0,3.649501,decade_2010s,lang_es,,https://image.tmdb.org/t/p/w500/yscvm3c78EpZLu5Cxf2P7tMThSk.jpg
37724,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.","['Action', 'Adventure', 'Thriller']","['spy', 'secret agent', 'sociopath', 'killer', 'art gallery', 'british secret service', 'istanbul turkey', 'imax', 'uzi', 'booby trap', 'impersonating a police officer', 'macao']","['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Ralph Fiennes', 'Naomie Harris']",Sam Mendes,6.9,7718.0,20.309585,decade_2010s,lang_en,James Bond Collection,https://image.tmdb.org/t/p/w500/9qUcmHiPpfTJTacyZyxfGTnSz0V.jpg
77953,The Campaign,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,['Comedy'],"['politics', 'politician', 'election campaign', '\xa0north carolinam', 'congressman', 'political candidate', 'moustache', 'political corruption', 'campaign manager', 'campaign finance']","['Will Ferrell', 'Zach Galifianakis', 'Dylan McDermott', 'Jason Sudeikis', 'Sarah Baker']",Jay Roach,5.6,594.0,7.581463,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/6uH8BOWN60mu2Vd5z4jCaVWb2ix.jpg
85414,Brake,A Secret Service Agent is held captive in the trunk of a car and endures high-speed mental and physical torture as terrorists attempt to extract needed information for their sinister plot.,"['Action', 'Thriller']",[],"['Stephen Dorff', 'Chyler Leigh', 'JR Bourne', 'Tom Berenger', 'Kali Rocha']",Gabe Torres,5.3,75.0,9.213358,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/i6sJzILrDowLSo97lPXxPdj8jSi.jpg
84327,The Queen of Versailles,"With the epic dimensions of a Shakespearean tragedy, The Queen of Versailles follows billionaires Jackie and David’s rags-to-riches story to uncover the innate virtues and flaws of their American dream. We open on the triumphant construction of the biggest house in America, a sprawling, 90,000-square-foot mansion inspired by Versailles. Since a booming time-share business built on the real-estate bubble is financing it, the economic crisis brings progress to a halt and seals the fate of its owners. We witness the impact of this turn of fortune over the next two years in a riveting film fraught with delusion, denial, and self-effacing humor.",['Documentary'],"['wealth', 'bankruptcy', 'woman director']","['Jackie Siegel', 'David Siegel', 'Virginia Nebab']",Lauren Greenfield,7.1,75.0,3.589099,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/yTCFKHcxZ3b65ofbSvfvjq8EgRF.jpg
77174,ParaNorman,"In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real. One day, Norman's estranged eccentric uncle tells him of an important annual ritual he must take up to protect the town from an curse cast by a witch it condemned centuries ago. Eventually, Norman decides to cooperate, but things don't go according to plan. Now, a magic storm of the witch threatens Blithe Hollow as the accursed dead rise. Together with unexpected new companions, Norman struggles to save his town, only to discover the horrific truth of the curse. With that insight, Norman must resolve the crisis for good as only he can.","['Family', 'Animation', 'Adventure', 'Comedy']","['medium', 'stop motion', 'curse', 'jock', 'ghost', 'communicating with the dead', 'aftercreditsstinger', 'dealing with the past', 'witch trial', 'child witch', 'empathy', 'strange']","['Kodi Smit-McPhee', 'Tucker Albrizzi', 'Jodelle Ferland', 'Anna Kendrick', 'Casey Affleck']",Sam Fell,6.7,808.0,10.425038,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/pfGmWVyGHgdJrdKrZ5RWZpbAhkn.jpg
84184,Celeste & Jesse Forever,"Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?","['Comedy', 'Drama', 'Romance']","['relationship problems', 'male female relationship', 'divorce', 'best friends in love']","['Rashida Jones', 'Andy Samberg', 'Elijah Wood', 'Emma Roberts', 'Ari Graynor']",Lee Toland Krieger,6.4,164.0,6.348565,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/nYR7GrheXMfLg7OMgkhv2aHw2Fb.jpg
109584,Broken,Three suburban English families' lives intertwine with tragic consequences.,['Drama'],[],"['Tim Roth', 'Eloise Laurence', 'Cillian Murphy', 'Zana Marjanović', 'Robert Emms']",Rufus Norris,6.5,86.0,7.305256,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/8ke4pYfwlGDEG55nqS6zOjjlbQQ.jpg
49526,Premium Rush,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","['Crime', 'Action', 'Thriller']","['new york', 'dirty cop', 'bicycle courier', 'duringcreditsstinger', 'race against the clock', 'cyclist', 'bike messenger']","['Joseph Gordon-Levitt', 'Michael Shannon', 'Dania Ramirez', 'Jamie Chung', 'Wolé Parks']",David Koepp,6.2,848.0,5.654784,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/khfyc8Yeub0JvD9kk29vqYsPsIi.jpg
82633,Lawless,"Set in the Depression-era Franklin County, Virginia, a bootlegging gang is threatened by authorities who want a cut of their profits.","['Crime', 'Drama']","['based on novel', 'prohibition', 'brother', 'bootlegging', '1930s']","['Shia LaBeouf', 'Tom Hardy', 'Guy Pearce', 'Jessica Chastain', 'Mia Wasikowska']",John Hillcoat,6.8,1055.0,7.968423,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/uViCpDSOo0Pexx1KWX7NXQaS9BH.jpg
71668,Piranha 3DD,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.","['Horror', 'Thriller', 'Comedy']","['sequel', 'breast', 'water park', 'piranha', 'duringcreditsstinger', '3d']","['Danielle Panabaker', 'Matt Bush', 'Katrina Bowden', 'Jean-Luc Bilodeau', 'David Koechner']",John Gulager,4.1,319.0,5.615205,decade_2010s,lang_en,Piranha 3D Collection,https://image.tmdb.org/t/p/w500/xua3x47piJTIRCVtVGjzXPDrbsN.jpg
84340,Sleepwalk with Me,"A burgeoning stand-up comedian struggles with the stress of a stalled career, a stale relationship, and the wild spurts of severe sleepwalking he is desperate to ignore.",['Comedy'],"['stand-up comedian', 'sleepwalking']","['Mike Birbiglia', 'Lauren Ambrose', 'Lucy DeVito', 'Aya Cash', 'Wyatt Cenac']",Mike Birbiglia,6.6,65.0,2.944038,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/gUp5BId78jCaRLCq1cB1o1vcjXp.jpg
84334,Searching for Sugar Man,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, Rodriguez. The film won Best Documentary at the 85th Academy Awards.","['Documentary', 'Music']","['1970s', 'mayor', 'south africa', 'musician', 'icon', 'music business', 'election', 'detroit', 'reading', 'recording', 'city council', 'music tour']","['Dennis Coffey', 'Rodriguez', 'Stephen Segerman', 'Mike Theodore', 'Regan Rodriguez']",Malik Bendjelloul,7.9,286.0,6.245191,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/7Jr5J3pdgEnQymHNge20XUM3YlV.jpg
77883,The Possession,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.","['Horror', 'Thriller']",[],"['Jeffrey Dean Morgan', 'Natasha Calis', 'Madison Davenport', 'Kyra Sedgwick', 'Rob LaBelle']",Ole Bornedal,5.8,509.0,7.286477,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/4QjzFuaZmB4btGnLwAgdp23BzIU.jpg
83403,Conception,"Conception is a clever, romantic comedy that proves it takes more than sex to make a baby. From a couple fighting the odds of fertility to young teenagers losing their virginity, the film follows nine very different couples on the night they conceive, showing that sex can sometimes be more neurotic than erotic. The hilarious ensemble cast includes Emmy-winner Julie Bowen and Sarah Hyland (“Modern Family”), Connie Britton (“Friday Night Lights”), David Arquette (Never Been Kissed), Jason Mantzoukas (“The League”), and Alan Tudyk (Dodgeball).","['Comedy', 'Romance']",[],"['Pamela Adlon', 'Sarah Hyland', 'Alan Tudyk', 'Julie Bowen', 'David Arquette']",Josh Stolberg,4.4,9.0,0.594675,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/euPIlYhRzJkap13cLDMvfVHDBVA.jpg
83660,Paradise Lost 3: Purgatory,A further investigation into the arrest of three teenagers convicted of killing three young boys in Arkansas who spent nearly 20 years in prison before being released after new DNA evidence indicated they may be innocent.,['Documentary'],[],"['Jason Baldwin', 'Damien Wayne Echols', 'Jessie Miskelly', 'John Mark Byers', 'Gary Gitchell']",Joe Berlinger,7.6,44.0,2.84239,decade_2010s,lang_en,Paradise Lost Collection,https://image.tmdb.org/t/p/w500/6Ua4lnptrqRdcK9fz0T40A18Bv7.jpg
84174,Bachelorette,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,"['Comedy', 'Romance']","['bridesmaid', 'strip club', 'female friendship', 'reunion', 'drug use', 'wedding', 'wedding dress', 'childhood friends', 'woman director', 'bachelorette party', 'bitch', 'fat woman']","['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott']",Leslye Headland,5.3,457.0,10.893224,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/4lbsAlqCqXgocPdWuN6C95x2KC.jpg
114150,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.","['Comedy', 'Music', 'Romance']","['competition', 'roommate', 'college', 'female friendship', 'music', 'hazing', 'male female relationship', 'audition', 'group of friends', 'dorm room', 'bickering', 'dj', 'singing competition', 'film score', 'female musician', 'singing contest', 'young adult', 'acapella']","['Anna Kendrick', 'Skylar Astin', 'Brittany Snow', 'Anna Camp', 'Rebel Wilson']",Jason Moore,7.3,2310.0,11.03595,decade_2010s,lang_en,Pitch Perfect Collection,https://image.tmdb.org/t/p/w500/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg
77948,The Cold Light of Day,"A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.","['Action', 'Thriller']","['kidnapping', 'spying', 'government']","['Henry Cavill', 'Verónica Echegui', 'Sigourney Weaver', 'Bruce Willis', 'Caroline Goodall']",Mabrouk El Mechri,4.8,277.0,11.112153,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/zXhphNKS56VQbVJXqk3OMrjtNNc.jpg
89708,Samsara,"Samsara is a word that describes the ever turning wheel of life. It is a concept both intimate and vast - the perfect subject for filmmakers Ron Fricke and Mark Magidson, whose previous collaborations include Chronos and Baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery.  Samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. Through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet.","['Drama', 'Documentary']","['eating', 'around the world', 'fast motion scene', 'balance', 'skyline', 'sunset', 'modern life', 'moonrise']","['Marcos Luna', 'Putu Dinda Pratika', 'Puti Sri Candra Dewi', 'Ni Made Megahadi Pratiwi']",Ron Fricke,8.0,169.0,9.491177,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/48DZ4MewllwsQ3tOsky5GhOcuBT.jpg
59967,Looper,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.","['Action', 'Thriller', 'Science Fiction']","['suicide', 'assassin', 'drug addiction', 'future', 'time travel', 'dystopia', 'retirement', 'boy', 'murder', 'organized crime', 'tragedy', 'execution', 'violence', 'criminal', 'drug addict', 'contract killer', 'neo-noir']","['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Paul Dano', 'Noah Segan']",Rian Johnson,6.6,4777.0,12.727269,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/o4qXZMrZlfuTfwwNGMyTcx6p2uO.jpg
87428,That's My Boy,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",['Comedy'],"['deadbeat dad', 'cheating fiancée', 'teacher student sex', 'brother sister incest']","['Adam Sandler', 'Susan Sarandon', 'Eva Amurri Martino', 'Leighton Meester', 'Andy Samberg']",Sean Anders,5.5,460.0,8.923755,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/2SuDV2uwRGgvpYgTI9CKErtyro1.jpg
97795,Emergo,"A team of parapsychologists sets out to investigate a series of anomalous phenomena taking place in a newly occupied apartment. Telephone calls with no caller, mysterious shadows, extraordinary light emissions, flying objects, and exploding light bulbs are some of the events they will face while recording their every step with state-of-the-art technology. Using infrared filming, digital photography, psychophonic recordings, movement detectors, and magnetic field alteration meters, the group’s attempts to contact the “other side” will grow increasingly dangerous as they near a point of no return.","['Horror', 'Thriller']",['found footage'],"['Kai Lennox', 'Rick Gonzalez', 'Fiona Glascott', 'Gia Mantegna', ""Michael O'Keefe""]",Carles Torrens,5.0,100.0,7.177295,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/a0tcW68cDpyHMimogCpLHEQGF01.jpg
84329,Robot & Frank,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.","['Science Fiction', 'Comedy', 'Drama', 'Crime']","['friendship', 'robot', 'senior citizen', 'cat thief']","['Frank Langella', 'Liv Tyler', 'James Marsden', 'Susan Sarandon', 'Peter Sarsgaard']",Jake Schreier,6.8,454.0,9.291494,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/euOI0iOczBCEQgPhToZcvQ2eIj7.jpg
84169,Ai Weiwei: Never Sorry,"Ai Weiwei is known for many things – great architecture, subversive in-your-face art, and political activism. He has also called for greater transparency on the part of the Chinese state. Director Alison Klayman chronicles the complexities of Ai’s life for three years, beginning with his rise to public prominence via blog and Twitter after he questioned the deaths of more than 5,000 students in the 2008 Sichuan earthquake. The record continues through his widely publicized arrest in Beijing in April of 2011. As Ai prepares various works of art for major international exhibitions, his activism heats up, and his run-ins with China’s authorities become more and more frequent.",['Documentary'],"['freedom of speech', 'social activism', 'dissident', 'chinese communists', 'sichuan earthquake', 'contemporary art', 'twitter', 'social media', 'duringcreditsstinger', 'woman director']","['Ai Weiwei', 'Dan-qing Chen']",Alison Klayman,7.1,32.0,2.643111,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/i9nvuwAPr7OZ3k8muFawpMHL8Xa.jpg
